filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/GiantPiano-MIDIs/Vilbac, Renaud de, Les pages du roi, EsionmG0wGY.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.1683546652724934],[2.4161086574186825]
"Eval-subsets/GiantPiano-MIDIs/Vilbac, Renaud de, Minuetto gracieuse, w0Y8s9M0DwM.mid",0,0,FALSE,TRUE,12,384,[52],[51],[2.175751659723098],[2.6088687936513044]
"Eval-subsets/GiantPiano-MIDIs/Vilbac, Renaud de, Polonaise No.1, EnwjHbABso0.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.2240313400744793],[2.389718565112677]
"Eval-subsets/GiantPiano-MIDIs/Vilinsky, Mykola, 4 Miniatures, MlJwzpn5p7Y.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.216829648183812],[2.491108386759603]
"Eval-subsets/GiantPiano-MIDIs/Vilinsky, Mykola, Ballad in the Form of Variations, Op.4, TE1Y2AQIWZY.mid",0,0,FALSE,TRUE,12,384,[107],[52],[2.2100464971522786],[2.4275141275774312]
"Eval-subsets/GiantPiano-MIDIs/Vilinsky, Mykola, Elegiac Suite, Op.6, D7dk7_kj0No.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.2242717938907166],[2.5435376962554352]
"Eval-subsets/GiantPiano-MIDIs/Vilinsky, Mykola, Prelude for the Left Hand, Op.3, UI25JGfiHxI.mid",0,0,FALSE,TRUE,12,384,[91],[46],[2.2207948187339874],[2.2413865833219724]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, A lenda do caboclo, W166, 188, g3PLucR8cMk.mid",0,0,FALSE,TRUE,12,384,[88],[51],[2.1067964385575433],[2.3677146786538406]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, A prole do bebê No.1, W140, 3esywSxfnMg.mid",0,0,FALSE,TRUE,12,384,[98],[52],[2.228640660013029],[2.3808443682578444]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, A prole do bebê No.2, W180, Mf0vRd13KvI.mid",0,0,FALSE,TRUE,12,384,[105],[52],[2.250982055581055],[2.45955117326894]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, As três Marias, W411, omx1M2Rvcbk.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.2221279101598093],[2.3761613272595348]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Bailado infernal, W160, ukRjWBvIQ2c.mid",0,0,FALSE,TRUE,12,384,[79],[50],[2.1887616978072115],[2.4245538732298164]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Brinquedo de roda, W045, -wbLfpqy3So.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.1552562999202527],[2.435390317361382]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Caixinha de música quebrada, W256, 5UmSGI-k9JY.mid",0,0,FALSE,TRUE,12,384,[70],[51],[2.1384711381725863],[2.2944599001839427]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Carnaval das crianças, W157, dX293T7ZtVY.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.208451385077172],[2.4242693547854715]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Chôros No.5, W207, tDVqmeNAo2E.mid",0,0,FALSE,TRUE,12,384,[95],[52],[2.169322974042045],[2.416500528352372]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Ciclo brasileiro, W374, O-K2T-qTSag.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.267690726982979],[2.450718360492136]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Cirandas, W220, iOgq3eTjn_U.mid",0,0,FALSE,TRUE,12,384,[103],[52],[2.2347615248732997],[2.3954941276319173]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Danças características africanas, W085, Ni7Ok5zJDEU.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.221594186389621],[2.410963344489819]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Francette et Pià, W237, 552, z3gzLgzLhWo.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.1802513363604454],[2.4042405394815134]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Histórias da carochinha, W148, svFSWH0zlQY.mid",0,0,FALSE,TRUE,12,384,[71],[51],[2.156899403182586],[2.3520370744370824]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Hommage à Chopin, W474, rYLExa67dbc.mid",0,0,FALSE,TRUE,12,384,[96],[52],[2.1411743816234887],[2.3084943797559925]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Ondulando, W082, 1ren2lqkn-4.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.132288548673499],[2.293120072412101]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Petizada, W048, _Iuv0UkoBn4.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.1181163432923356],[2.3462619251764805]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Poema singelo, W434, CHw1z6wzwDQ.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.29093705296539],[2.4367681869374307]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Rudepoema, W184, 310, cm3qZ8xiePs.mid",0,0,FALSE,TRUE,12,384,[102],[52],[2.2087110625128052],[2.4847458451285855]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Saudades das selvas brasileiras, W226, DIOAbL-NUvg.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.270100589231949],[2.4454195816577715]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Simples coletânea, W134, 3hBXTMPESEk.mid",0,0,FALSE,TRUE,12,384,[100],[52],[2.2095216171721583],[2.3405516576450114]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Suíte infantil No.1, W053, RYna3eqbqDE.mid",0,0,FALSE,TRUE,12,384,[70],[50],[2.1729787793116198],[2.2571605651723257]
"Eval-subsets/GiantPiano-MIDIs/Villa-Lobos, Heitor, Suíte infantil No.2, W067, tRe8XgIU6N0.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.103155581513034],[2.2560497401308934]
"Eval-subsets/GiantPiano-MIDIs/Villanueva, Felipe, Vals 'Amor', prkx-QcFXC4.mid",0,0,FALSE,TRUE,12,384,[88],[51],[2.218483127101418],[2.4643534251304455]
"Eval-subsets/GiantPiano-MIDIs/Villanueva, Felipe, Vals poético, g6OmYkCk11Y.mid",0,0,FALSE,TRUE,12,384,[84],[50],[2.3196457589230075],[2.3762482078119325]
"Eval-subsets/GiantPiano-MIDIs/Villar, Rogelio, Serenata andaluza, MUj_t8Pvf78.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.127679289384967],[2.380023565000966]
"Eval-subsets/GiantPiano-MIDIs/Villoing, Vasili, Romances, Op.21, xMYSqGiyAW0.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.206625372659137],[2.3641415480540875]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Acorazado Rivadavia, PsoFLrpuy2M.mid",0,0,FALSE,TRUE,12,384,[28],[47],[2.4035252217080596],[2.8183009645639503]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Bolada de Aficionado, pARi7Nj3UV4.mid",0,0,FALSE,TRUE,12,384,[32],[52],[2.340668243281987],[2.824896488588231]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Brisas Rosarinas, Z_WisY_NH0Y.mid",0,0,FALSE,TRUE,12,384,[37],[52],[2.245796549074376],[2.796166004411148]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Chiflále, que v'á venir, _T5tXNqLp5A.mid",0,0,FALSE,TRUE,12,384,[34],[51],[2.3600571276284725],[2.89555593116383]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Don Pedro, kVd69bOtBXM.mid",0,0,FALSE,TRUE,12,384,[68],[52],[2.238488760994712],[2.4567633012525736]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, El Fogonazo, XuXf2tDtR5U.mid",0,0,FALSE,TRUE,12,384,[31],[50],[2.391497756779342],[2.790930639113416]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Pineral, NRcHHbnRPeA.mid",0,0,FALSE,TRUE,12,384,[32],[50],[2.240488916527242],[2.936909971083268]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Prendéte del brazo, nena!, RfAo4XhnLa8.mid",0,0,FALSE,TRUE,12,384,[32],[51],[2.3485560711118865],[2.7778723914838883]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Salve, Furlana!, Gl2akkeq82k.mid",0,0,FALSE,TRUE,12,384,[30],[52],[2.3173277536819192],[2.8677445108616433]
"Eval-subsets/GiantPiano-MIDIs/Villoldo, Ángel Gregorio, Yunta Brava, H0jDQwbDi9I.mid",0,0,FALSE,TRUE,12,384,[30],[49],[2.389031672707241],[2.8047167406971085]
"Eval-subsets/GiantPiano-MIDIs/Viñas, José, Vals melancólico, t8oAt6mUjuY.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.2260980889871855],[2.2956327922915296]
"Eval-subsets/GiantPiano-MIDIs/Vincenet, Johannes, Intabulatura de lauto, Libro 1 (Spinacino, Francesco), OPNb2HdeSxg.mid",0,0,FALSE,TRUE,12,384,[38],[45],[2.1257194992275505],[2.751281652419717]
"Eval-subsets/GiantPiano-MIDIs/Vincent IV, Teo, Cause, 98SJhBk_pxs.mid",0,0,FALSE,TRUE,12,384,[50],[50],[2.2181367739644706],[2.3456734557222343]
"Eval-subsets/GiantPiano-MIDIs/Vincent IV, Teo, From Me and You, 98SJhBk_pxs.mid",0,0,FALSE,TRUE,12,384,[50],[50],[2.2181367739644706],[2.3456734557222343]
"Eval-subsets/GiantPiano-MIDIs/Vincent, Auguste, Dernier adieu, Op.24, 0wf-bQrxT48.mid",0,0,FALSE,TRUE,12,384,[78],[51],[2.117449306252079],[2.43616075189333]
"Eval-subsets/GiantPiano-MIDIs/Vincent, Auguste, La déclaration, Op.28, TsHvL-SaSHo.mid",0,0,FALSE,TRUE,12,384,[78],[51],[2.166884926456303],[2.4654966664379403]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, 2 Pieces in F major, diq17iOxWwI.mid",0,0,FALSE,TRUE,12,384,[68],[50],[2.250777501074923],[2.453982911313541]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, 3 Little Pieces, O2KofziUWQU.mid",0,0,FALSE,TRUE,12,384,[65],[51],[2.1689849251149793],[2.3936800458190817]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Amor dammi quel fazzolettino, wVZk0krI3T0.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.184407327668866],[2.405002317074644]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Harmonizations, sDfXr_CEa9o.mid",0,0,FALSE,TRUE,12,384,[99],[52],[2.1614408143861823],[2.3762751793029127]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Intermezzo, iMtiZpf9YB4.mid",0,0,FALSE,TRUE,12,384,[84],[49],[2.214410806891097],[2.4035852022933932]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Piece 1, dqlzh0AbInw.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.242510979292251],[2.656610223655446]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Piece 2, OWVYN8RRVGA.mid",0,0,FALSE,TRUE,12,384,[77],[46],[2.2640741658371977],[2.442957121967755]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Sonata No.1, Zh8s0G9mtgk.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2333175719397667],[2.375131895947003]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Sonata No.2, 9z2ZrEiaMVs.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.2243405053301015],[2.38190502382548]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Sonata No.3, rS0KLHBKI_Q.mid",0,0,FALSE,TRUE,12,384,[105],[52],[2.22200600247269],[2.408689219630736]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Sonata No.4, fgy1MJQ5Xhk.mid",0,0,FALSE,TRUE,12,384,[98],[52],[2.2140021068001476],[2.47391770404133]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Sonata No.5, xOLR4ixTGXU.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.224036185401355],[2.4533912684119046]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Piano Sonata No.7, KQ3OIdsoMxY.mid",0,0,FALSE,TRUE,12,384,[106],[52],[2.234437690895338],[2.4741703508515904]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Ringing Changes, FYyUgoPHfiw.mid",0,0,FALSE,TRUE,12,384,[63],[52],[2.2534124642770594],[2.6089635981790567]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Trio for Clarinet, Bassoon and Piano, AL5106BJTBg.mid",0,0,FALSE,TRUE,12,384,[59],[52],[2.261284724667085],[2.4772112726767284]
"Eval-subsets/GiantPiano-MIDIs/Violette, Andrew, Trio for Horn, Bass Trombone and Piano, OAPYdeUyk4s.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2420707983928923],[2.3743773419827705]
"Eval-subsets/GiantPiano-MIDIs/Viro, Angel, No Muíño de alá Arriba, WiIBQbdt_Uk.mid",0,0,FALSE,TRUE,12,384,[61],[43],[2.2736162416149934],[2.638833790177131]
"Eval-subsets/GiantPiano-MIDIs/Viro, Angel, O Salutaris Hostia, aIwlwv9-QD0.mid",0,0,FALSE,TRUE,12,384,[34],[25],[2.178278426777157],[2.8642961882315263]
"Eval-subsets/GiantPiano-MIDIs/Visée, Robert de, Bouréé in G major, lkvN-Wea8WY.mid",0,0,FALSE,TRUE,12,384,[71],[42],[2.2279318253479072],[2.4404971584299116]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, 10 Chants populaires Lettons, Op.29, qJpYO7YRAig.mid",0,0,FALSE,TRUE,12,384,[71],[48],[2.121261937124744],[2.181707601701965]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, 3 Pieces, Op.17, F_b581ZWeDk.mid",0,0,FALSE,TRUE,12,384,[77],[52],[2.238745624187945],[2.378647128458324]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, 3 Preludes, Op.16, ktK0ubZARV4.mid",0,0,FALSE,TRUE,12,384,[85],[49],[2.2162697563917493],[2.3343429578582047]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, 3 Reminiscences, Op.43, SYDvV5cKmpI.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.259610747731543],[2.419907447672469]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, Au Clair de la Lune, Op.41, jzxsS22CaFw.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.3172745456445023],[2.4780239890338884]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, Berceuse et Etude, Op.18, x5U44QedgdA.mid",0,0,FALSE,TRUE,12,384,[86],[51],[2.2105107817479728],[2.2751300870398015]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, Mazurka et Valse, Op.9, gN5tQ7fRHKA.mid",0,0,FALSE,TRUE,12,384,[81],[51],[2.1987372426053176],[2.4188732328923317]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, Piano Sonata, Op.1, 1pbIVoYqohM.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.1535473170196133],[2.3770335144707664]
"Eval-subsets/GiantPiano-MIDIs/Vītols, Jāzeps, Valse-Caprice, Op.24, pLqfbFfBlTE.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.254233718074994],[2.3476071175164837]
"Eval-subsets/GiantPiano-MIDIs/Vitta, Rodrigo, Piano Sonata No.1, hKo8tFeY62I.mid",0,0,FALSE,TRUE,12,384,[95],[52],[2.2206673741772263],[2.427030457886417]
"Eval-subsets/GiantPiano-MIDIs/Vitta, Rodrigo, Piano Sonata No.2, mYmC0Z6x7KQ.mid",0,0,FALSE,TRUE,12,384,[94],[52],[2.153196819429977],[2.4886025735032042]
"Eval-subsets/GiantPiano-MIDIs/Vlahek, Bruno, Clarinet Sonata, Op.42, UkTPpzAXSps.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.2434487957797598],[2.459084498932673]
"Eval-subsets/GiantPiano-MIDIs/Vlahek, Bruno, Variations on a Croatian Folk Theme, YyjlbBGQz9Q.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.2410121983022555],[2.4843922551841167]
"Eval-subsets/GiantPiano-MIDIs/Vodery, Will H., Carolina Fox Trot, 8inrIgD3nzo.mid",0,0,FALSE,TRUE,12,384,[37],[51],[2.3453851441754408],[2.847917404479899]
"Eval-subsets/GiantPiano-MIDIs/Vogler, Georg Joseph, 16 Variations on 'Ah! vous dirai-je, Maman', d3O-gIqJ0Tc.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.191334335663252],[2.3496174128757277]
"Eval-subsets/GiantPiano-MIDIs/Volbach, Fritz, Piano Quintet, Op.36, G0L86RwW-wQ.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.27532194477188],[2.350666469919221]
"Eval-subsets/GiantPiano-MIDIs/Volbach, Fritz, Quintet for Piano and Winds, Op.24, G0L86RwW-wQ.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.27532194477188],[2.350666469919221]
"Eval-subsets/GiantPiano-MIDIs/Volborth, Eugène von, Valse-Caprice, ifdMjhLvbr0.mid",0,0,FALSE,TRUE,12,384,[77],[50],[2.218876327549487],[2.410685854695452]
"Eval-subsets/GiantPiano-MIDIs/Volckmar, Tobias, Ach Gott, erhör mein Seufzen, BMCuDwnyzz4.mid",0,0,FALSE,TRUE,12,384,[44],[49],[2.157010032052235],[2.2836574553537163]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, 3 Marches for piano 4-hands, Op.40, 4p1d_VQE07s.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.2189104133081643],[2.4075985543103724]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Buch der Lieder, Op.17, u65YaUGB0rQ.mid",0,0,FALSE,TRUE,12,384,[65],[50],[2.247881127033991],[2.5868023794860364]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Cavatine and Barcarole, Op.19, ezWFyP4TaEM.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.20357749286303],[2.223183300763554]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Deutsche Tanzweisen, Op.18, Ct-Wr8ev8h0.mid",0,0,FALSE,TRUE,12,384,[81],[51],[2.136596239788638],[2.4440350199817353]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Fantasie, Op.25a, lqQjdvoW48U.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.2252847002499405],[2.409651446493581]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Nocturne, Op.8, skPgF7oW4iE.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.125451379178831],[2.287648342110165]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Piano Sonata, Op.12, YcGxVbQvjqw.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.196742440080799],[2.49736653300339]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Ungarische Skizzen, Op.24, 6pYkSZZLvjs.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.2651106582879024],[2.5015387227908388]
"Eval-subsets/GiantPiano-MIDIs/Volkmann, Robert, Variationen über ein Thema von Handel, Op.26, qnO-gq6OetE.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.1926071083587817],[2.4466546230193553]
"Eval-subsets/GiantPiano-MIDIs/Vollmer, Federico, Jarro Mocho, i2IH3pFNFUo.mid",0,0,FALSE,TRUE,12,384,[81],[51],[2.113741115490539],[2.4181966086696924]
"Eval-subsets/GiantPiano-MIDIs/Vollweiler, Charles, 6 Etudes mélodiques de Concert, Op.4, f16sM-WbFgQ.mid",0,0,FALSE,TRUE,12,384,[68],[52],[2.225244712104719],[2.4451722303203947]
"Eval-subsets/GiantPiano-MIDIs/Vollweiler, Charles, Piano Sonata No.2, Op.40, a2ZQrAXw0PQ.mid",0,0,FALSE,TRUE,12,384,[93],[52],[2.2682239447985237],[2.4300994926908226]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Albert, Parisienne, pX8ZTYWoRXs.mid",0,0,FALSE,TRUE,12,384,[37],[52],[2.3422801278330034],[2.894335629268278]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Albert, Polite, suFQUWzgbtw.mid",0,0,FALSE,TRUE,12,384,[50],[52],[2.3633535598415127],[2.77558000994898]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Harry, Cornfield Capers, bessjgM6Ajg.mid",0,0,FALSE,TRUE,12,384,[30],[52],[2.3784215413730165],[2.9602895724180334]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Harry, Ghost Of The Goblin Man, zaQ9Qn5gSAU.mid",0,0,FALSE,TRUE,12,384,[34],[52],[2.364794306185113],[2.9017284431833166]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Harry, I Love IT, rf9uZH2NYow.mid",0,0,FALSE,TRUE,12,384,[31],[33],[2.3999576191515937],[2.9177838348319143]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Harry, Poppy, IDfmGczlcaI.mid",0,0,FALSE,TRUE,12,384,[34],[52],[2.3451092653341004],[2.861152435878243]
"Eval-subsets/GiantPiano-MIDIs/Von Tilzer, Harry, The Cubanola Glide, AUYo5BqssoQ.mid",0,0,FALSE,TRUE,12,384,[35],[52],[2.3684219597691594],[2.9149961992990527]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, 12 Rhapsodies, Op.1, _X_opiv7Hy8.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.1988692497220743],[2.4420508964000027]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, 2 Rondos, Op.18, w-hMwMedUeg.mid",0,0,FALSE,TRUE,12,384,[85],[51],[2.1204312375944654],[2.3364706877610084]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, 6 Impromptus, Op.7, o8GPPW6xArc.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.200358336480118],[2.417933621303013]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Eclogue, GsKLDuLnV8g.mid",0,0,FALSE,TRUE,12,384,[77],[52],[2.1616936838162384],[2.539287500042148]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Fantasia, Op.12, tks63t_dnbA.mid",0,0,FALSE,TRUE,12,384,[100],[52],[2.19865231012309],[2.400795152837034]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Impromptu in B-flat major, 2xLfnpBL1Ak.mid",0,0,FALSE,TRUE,12,384,[95],[52],[2.196338221172372],[2.4353876923035243]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Le Désir, Op.3, GeHgT_zTNXU.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.149764383237989],[2.384136483251687]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Le Plaisir, Op.4, 6bYXdQG6TLA.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.034383969923364],[2.390240666366356]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Piano Sonata, Op.20, 2xLfnpBL1Ak.mid",0,0,FALSE,TRUE,12,384,[95],[52],[2.196338221172372],[2.4353876923035243]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Stammbuchblatt, _X_opiv7Hy8.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.1988692497220743],[2.4420508964000027]
"Eval-subsets/GiantPiano-MIDIs/Voříšek, Jan Václav, Variations, Op.19, FYGOJz2MZXM.mid",0,0,FALSE,TRUE,12,384,[98],[52],[2.169005211488345],[2.4069104921837385]
"Eval-subsets/GiantPiano-MIDIs/Voss, Charles, 6 Antiquités musicales, Op.237, 0VfJOAzxxdg.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.086140076704473],[2.357958687318999]
"Eval-subsets/GiantPiano-MIDIs/Vrangel, Vasily, 6 Pieces, Op.1, H_hMS16cVfA.mid",0,0,FALSE,TRUE,12,384,[66],[50],[2.1530041627195415],[2.441210244499691]
"Eval-subsets/GiantPiano-MIDIs/Vuillemin, Louis, Feuillet d'album, h0jCQ0YnsXA.mid",0,0,FALSE,TRUE,12,384,[80],[46],[2.042323592454582],[2.2198033520562834]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Au matin, r7C_zsqJz9Y.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.0394320965626473],[2.3157228952517617]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Balancelle, xJ9be9Pkrjs.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.1655780876278685],[2.380861215710257]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Boléro, -9Oh6wrnmbw.mid",0,0,FALSE,TRUE,12,384,[66],[51],[2.2130651500758907],[2.4883756957951055]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Brin de paille, O0DfJ3FHCEM.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.2751616956446394],[2.461380314545957]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Capricante, k_qD8RjdQ4c.mid",0,0,FALSE,TRUE,12,384,[67],[51],[2.2705006367636495],[2.745732112397708]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Carillonnettes, VwzT2bswRKo.mid",0,0,FALSE,TRUE,12,384,[76],[51],[2.069763492757974],[2.3170914568639516]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Cœur léger, d9MDy9DCiAY.mid",0,0,FALSE,TRUE,12,384,[79],[51],[2.2319549226319584],[2.380627167478848]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Douce gaîté, nrt-XH5xyuU.mid",0,0,FALSE,TRUE,12,384,[65],[51],[2.24648614920619],[2.3982862983810267]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Doux aveu, 11bQq6PKOWU.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.1977924292656112],[2.3259853813301556]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, Gentillesse, FUXSQGksSZ4.mid",0,0,FALSE,TRUE,12,384,[74],[50],[2.2311386392922503],[2.3960593551539118]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, La Fornarina, -9Oh6wrnmbw.mid",0,0,FALSE,TRUE,12,384,[66],[51],[2.2130651500758907],[2.4883756957951055]
"Eval-subsets/GiantPiano-MIDIs/Wachs, Paul, La Soixantaine, Y7PZQgLHMbM.mid",0,0,FALSE,TRUE,12,384,[76],[50],[2.1428146200369853],[2.3653689451666198]
